Fecha,Nivel
2017-1-25,43.90
2017-1-26,44.00
2017-1-27,44.00
2017-1-28,43.80
2017-1-29,43.80
2017-1-30,43.80
2017-1-31,43.70
2017-2-1,43.70
2017-2-2,43.60
2017-2-3,43.60
2017-2-4,43.60
2017-2-5,43.60
2017-2-6,43.60
2017-2-7,43.50
2017-2-8,43.50
2017-2-9,43.50
2017-2-10,43.50
2017-2-11,43.50
2017-2-12,43.60
2017-2-13,43.60
2017-2-14,43.60
2017-2-15,43.60
2017-2-16,43.60
2017-2-17,43.60
2017-2-18,43.80
2017-2-19,44.10
2017-2-20,44.20
2017-2-21,44.20
2017-2-22,44.30
2017-2-23,44.50
2017-2-24,44.80
2017-2-25,45.00
2017-2-26,45.00
2017-2-27,45.00
2017-2-28,45.00
2017-3-1,45.00
2017-3-2,44.90
2017-3-3,44.90
2017-3-4,44.90
2017-3-5,44.90
2017-3-6,44.90
2017-3-7,44.90
2017-3-8,44.80
2017-3-9,44.80
2017-3-10,44.80
2017-3-11,44.80
2017-3-12,44.80
2017-3-13,44.80
2017-3-14,44.80
2017-3-15,44.70
2017-3-16,44.70
2017-3-17,44.70
2017-3-18,44.70
2017-3-19,44.70
2017-3-20,44.70
2017-3-21,44.70
2017-3-22,44.70
2017-3-23,44.70
2017-3-24,44.70
2017-3-25,44.70
2017-3-26,44.70
2017-3-27,44.70
2017-3-28,44.70
2017-3-29,44.80
2017-3-30,44.90
2017-3-31,44.90
2017-4-1,45.10
2017-4-2,45.20
2017-4-3,45.70
2017-4-4,45.60
2017-4-5,45.60
2017-4-6,45.80
2017-4-7,45.80
2017-4-8,45.80
2017-4-9,45.70
2017-4-10,45.60
2017-4-11,45.50
2017-4-12,45.50
2017-4-13,45.50
2017-4-14,45.40
2017-4-15,45.40
2017-4-16,45.40
2017-4-17,45.40
2017-4-18,45.30
2017-4-19,45.30
2017-4-20,45.30
2017-4-21,45.30
2017-4-22,45.30
2017-4-23,45.40
2017-4-24,45.40
2017-4-25,45.40
2017-4-26,45.50
2017-4-27,45.70
2017-4-28,45.70
2017-4-29,45.70
2017-4-30,45.70
2017-5-1,45.80
2017-5-2,45.80
2017-5-3,45.80
2017-5-4,45.80
2017-5-5,45.80
2017-5-6,45.90
2017-5-7,45.90
2017-5-8,45.90
2017-5-9,45.90
2017-5-10,45.90
2017-5-11,45.90
2017-5-12,45.90
2017-5-13,45.90
2017-5-14,45.90
2017-5-15,45.80
2017-5-16,45.80
2017-5-17,45.80
2017-5-18,45.80
2017-5-19,45.70
2017-5-20,45.70
2017-5-21,45.70
2017-5-22,45.70
2017-5-23,45.60
2017-5-24,45.60
2017-5-25,45.62
2017-5-26,45.60
2017-5-27,45.60
2017-5-28,45.60
2017-5-29,45.50
2017-5-30,45.50
2017-5-31,45.50
2017-6-1,45.50
2017-6-2,45.40
2017-6-3,45.40
2017-6-4,45.40
2017-6-5,45.30
2017-6-6,45.30
2017-6-7,45.30
2017-6-8,45.20
2017-6-9,45.20
2017-6-10,45.20
2017-6-11,45.20
2017-6-12,45.10
2017-6-13,45.10
2017-6-14,45.10
2017-6-15,45.10
2017-6-16,45.10
2017-6-17,45.00
2017-6-18,45.00
2017-6-19,45.00
2017-6-20,45.00
2017-6-21,45.00
2017-6-22,45.00
2017-6-23,45.00
2017-6-24,45.00
2017-6-25,45.00
2017-6-26,45.00
2017-6-27,45.00
2017-6-28,45.00
2017-6-29,45.00
2017-6-30,45.00
2017-7-1,45.00
2017-7-2,45.00
2017-7-3,45.00
2017-7-4,45.00
2017-7-5,45.00
2017-7-6,44.90
2017-7-7,44.90
2017-7-8,44.90
2017-7-9,44.90
2017-7-10,44.90
2017-7-11,44.90
2017-7-12,44.90
2017-7-13,44.90
2017-7-14,44.90
2017-7-15,44.80
2017-7-16,44.80
2017-7-17,44.80
2017-7-18,44.80
2017-7-19,44.80
2017-7-20,44.80
2017-7-21,44.70
2017-7-22,44.70
2017-7-23,44.70
2017-7-24,44.70
2017-7-25,44.70
2017-7-26,44.70
2017-7-27,44.70
2017-7-28,44.70
2017-7-29,44.70
2017-7-30,44.70
2017-7-31,44.60
2017-8-1,44.60
2017-8-2,44.60
2017-8-3,44.60
2017-8-4,44.50
2017-8-5,44.50
2017-8-6,44.50
2017-8-7,44.50
2017-8-8,44.50
2017-8-9,44.50
2017-8-10,44.50
2017-8-11,44.40
2017-8-12,44.40
2017-8-13,44.40
2017-8-14,44.40
2017-8-15,44.40
2017-8-16,44.40
2017-8-17,44.40
2017-8-18,44.30
2017-8-19,44.30
2017-8-20,44.30
2017-8-21,44.30
2017-8-22,44.30
2017-8-23,44.20
2017-8-24,44.20
2017-8-25,44.20
2017-8-26,44.20
2017-8-27,44.20
2017-8-28,44.20
2017-8-29,44.10
2017-8-30,44.10
2017-8-31,44.10
2017-9-1,44.10
2017-9-2,44.00
2017-9-3,44.00
2017-9-4,44.00
2017-9-5,44.00
2017-9-6,44.00
2017-9-7,44.00
2017-9-8,44.00
2017-9-9,43.90
2017-9-10,43.90
2017-9-11,43.90
2017-9-12,43.90
2017-9-13,43.90
2017-9-14,43.90
2017-9-15,43.80
2017-9-16,43.80
2017-9-17,43.80
2017-9-18,43.80
2017-9-19,43.80
2017-9-20,43.80
2017-9-21,43.80
2017-9-22,43.80
2017-9-23,43.80
2017-9-24,43.70
2017-9-25,43.70
2017-9-26,43.70
2017-9-27,43.70
2017-9-28,43.70
2017-9-29,43.70
2017-9-30,43.70
2017-10-1,43.60
2017-10-2,43.60
2017-10-3,43.60
2017-10-4,43.60
2017-10-5,43.60
2017-10-6,43.60
2017-10-7,43.60
2017-10-8,43.50
2017-10-9,43.50
2017-10-10,43.50
2017-10-11,43.50
2017-10-12,43.50
2017-10-13,43.50
2017-10-14,43.50
2017-10-15,43.50
2017-10-16,43.50
2017-10-17,43.50
2017-10-18,43.50
2017-10-19,43.40
2017-10-20,43.40
2017-10-21,43.40
2017-10-22,43.40
2017-10-23,43.40
2017-10-24,43.30
2017-10-25,43.30
2017-10-26,43.30
2017-10-27,43.40
2017-10-28,43.40
2017-10-29,43.40
2017-10-30,43.40
2017-10-31,43.40
2017-11-1,43.40
2017-11-2,43.40
2017-11-3,43.40
2017-11-4,43.40
2017-11-5,43.30
2017-11-6,43.30
2017-11-7,43.30
2017-11-8,43.40
2017-11-9,43.50
2017-11-10,43.50
2017-11-11,43.50
2017-11-12,43.60
2017-11-13,43.70
2017-11-14,43.70
2017-11-15,43.70
2017-11-16,43.80
2017-11-17,43.70
2017-11-18,43.80
2017-11-19,43.80
2017-11-20,43.80
2017-11-21,43.80
2017-11-22,43.80
2017-11-23,43.80
2017-11-24,43.80
2017-11-25,43.80
2017-11-26,43.80
2017-11-27,43.80
2017-11-28,43.70
2017-11-29,43.70
2017-11-30,43.70
2017-12-1,43.70
2017-12-2,43.70
2017-12-3,43.70
2017-12-4,43.70
2017-12-5,43.70
2017-12-6,43.70
2017-12-7,43.70
2017-12-8,43.60
2017-12-9,43.60
2017-12-10,43.60
2017-12-11,43.60
2017-12-12,43.60
2017-12-13,43.50
2017-12-14,43.50
2017-12-15,43.40
2017-12-16,43.40
2017-12-17,43.30
2017-12-18,43.30
2017-12-19,43.30
2017-12-20,43.30
2017-12-21,43.20
2017-12-22,43.30
2017-12-23,43.30
2017-12-24,43.30
2017-12-25,43.30
2017-12-26,43.30
2017-12-27,43.30
2017-12-28,43.30
2017-12-29,43.20
2017-12-30,
2017-12-31,
2018-1-1,
2018-1-2,43.40
2018-1-3,43.50
2018-1-4,43.50
2018-1-5,43.50
2018-1-6,43.60
2018-1-7,43.60
2018-1-8,43.60
2018-1-9,43.60
2018-1-10,43.60
2018-1-11,43.70
2018-1-12,43.70
2018-1-13,44.00
2018-1-14,44.20
2018-1-15,44.50
2018-1-16,44.60
2018-1-17,44.60
2018-1-18,45.00
2018-1-19,45.10
2018-1-20,45.10
2018-1-21,45.20
2018-1-22,45.30
2018-1-23,45.20
2018-1-24,45.30
2018-1-25,45.30
2018-1-26,45.20
2018-1-27,45.20
2018-1-28,45.20
2018-1-29,45.10
2018-1-30,45.00
2018-1-31,44.90
2018-2-1,44.80
2018-2-2,44.80
2018-2-3,44.80
2018-2-4,44.70
2018-2-5,44.70
2018-2-6,44.70
2018-2-7,44.60
2018-2-8,44.70
2018-2-9,44.80
2018-2-10,44.80
2018-2-11,44.90
2018-2-12,44.90
2018-2-13,45.00
2018-2-14,45.00
2018-2-15,45.00
2018-2-16,45.00
2018-2-17,45.00
2018-2-18,45.00
2018-2-19,45.00
2018-2-20,45.10
2018-2-21,45.20
2018-2-22,45.30
2018-2-23,45.30
2018-2-24,45.40
2018-2-25,45.50
2018-2-26,45.50
2018-2-27,45.60
2018-2-28,45.60
2018-3-1,45.60
2018-3-2,45.60
2018-3-3,45.60
2018-3-4,45.70
2018-3-5,45.70
2018-3-6,45.70
2018-3-7,45.70
2018-3-8,45.70
2018-3-9,45.80
2018-3-10,45.80
2018-3-11,45.90
2018-3-12,45.90
2018-3-13,45.90
2018-3-14,45.90
2018-3-15,45.90
2018-3-16,45.90
2018-3-17,45.90
2018-3-18,45.80
2018-3-19,45.80
2018-3-20,45.80
2018-3-21,45.80
2018-3-22,45.70
2018-3-23,45.70
2018-3-24,45.70
2018-3-25,45.70
2018-3-26,45.70
2018-3-27,45.70
2018-3-28,45.60
2018-3-29,45.60
2018-3-30,45.60
2018-3-31,45.60
2018-4-1,45.60
2018-4-2,45.60
2018-4-3,45.60
2018-4-4,45.60
2018-4-5,45.60
2018-4-6,45.60
2018-4-7,45.70
2018-4-8,45.70
2018-4-9,45.80
2018-4-10,45.80
2018-4-11,45.80
2018-4-12,45.80
2018-4-13,45.80
2018-4-14,45.80
2018-4-15,45.80
2018-4-16,45.80
2018-4-17,45.80
2018-4-18,45.80
2018-4-19,45.80
2018-4-20,45.80
2018-4-21,45.80
2018-4-22,45.80
2018-4-23,45.80
2018-4-24,45.70
2018-4-25,45.70
2018-4-26,45.70
2018-4-27,45.70
2018-4-28,45.70
2018-4-29,45.70
2018-4-30,45.70
2018-5-1,45.70
2018-5-2,45.70
2018-5-3,45.70
2018-5-4,45.60
2018-5-5,45.60
2018-5-6,45.60
2018-5-7,45.60
2018-5-8,45.60
2018-5-9,45.60
2018-5-10,45.70
2018-5-11,45.70
2018-5-12,45.70
2018-5-13,45.70
2018-5-14,45.80
2018-5-15,45.80
2018-5-16,45.80
2018-5-17,45.80
2018-5-18,45.80
2018-5-19,45.80
2018-5-20,45.90
2018-5-21,45.90
2018-5-22,45.90
2018-5-23,45.90
2018-5-24,46.00
2018-5-25,46.00
2018-5-26,46.00
2018-5-27,45.90
2018-5-28,45.90
2018-5-29,45.90
2018-5-30,45.90
2018-5-31,45.80
2018-6-1,45.80
2018-6-2,45.80
2018-6-3,45.80
2018-6-4,45.70
2018-6-5,45.80
2018-6-6,45.80
2018-6-7,45.70
2018-6-8,45.70
2018-6-9,45.70
2018-6-10,45.70
2018-6-11,45.60
2018-6-12,45.60
2018-6-13,45.60
2018-6-14,45.60
2018-6-15,45.60
2018-6-16,45.50
2018-6-17,45.40
2018-6-18,45.40
2018-6-19,45.40
2018-6-20,45.40
2018-6-21,45.30
2018-6-22,45.30
2018-6-23,45.30
2018-6-24,45.30
2018-6-25,45.20
2018-6-26,45.20
2018-6-27,45.10
2018-6-28,45.10
2018-6-29,45.10
2018-6-30,45.00
2018-7-1,45.00
2018-7-2,45.00
2018-7-3,45.00
2018-7-4,44.90
2018-7-5,44.90
2018-7-6,44.90
2018-7-7,44.80
2018-7-8,44.80
2018-7-9,44.80
2018-7-10,44.80
2018-7-11,44.70
2018-7-12,44.70
2018-7-13,44.70
2018-7-14,44.70
2018-7-15,44.60
2018-7-16,44.60
2018-7-17,44.60
2018-7-18,44.50
2018-7-19,44.50
2018-7-20,44.50
2018-7-21,44.50
2018-7-22,44.50
2018-7-23,44.50
2018-7-24,44.50
2018-7-25,44.40
2018-7-26,44.40
2018-7-27,44.40
2018-7-28,44.40
2018-7-29,44.30
2018-7-30,44.30
2018-7-31,44.30
2018-8-1,44.30
2018-8-2,44.30
2018-8-3,44.30
2018-8-4,44.30
2018-8-5,44.40
2018-8-6,44.50
2018-8-7,44.50
2018-8-8,44.50
2018-8-9,44.40
2018-8-10,44.40
2018-8-11,44.40
2018-8-12,44.40
2018-8-13,44.30
2018-8-14,44.30
2018-8-15,44.30
2018-8-16,44.20
2018-8-17,44.20
2018-8-18,44.20
2018-8-19,44.10
2018-8-20,44.10
2018-8-21,44.00
2018-8-22,44.00
2018-8-23,43.90
2018-8-24,43.90
2018-8-25,43.80
2018-8-26,43.80
2018-8-27,43.80
2018-8-28,43.80
2018-8-29,43.70
2018-8-30,43.70
2018-8-31,43.60
2018-9-1,43.60
2018-9-2,43.60
2018-9-3,43.60
2018-9-4,43.60
2018-9-5,43.60
2018-9-6,43.60
2018-9-7,43.60
2018-9-8,43.60
2018-9-9,43.70
2018-9-10,43.70
2018-9-11,43.60
2018-9-12,43.60
2018-9-13,43.60
2018-9-14,43.60
2018-9-15,43.60
2018-9-16,43.60
2018-9-17,43.60
2018-9-18,43.50
2018-9-19,43.50
2018-9-20,43.50
2018-9-21,43.50
2018-9-22,43.50
2018-9-23,43.40
2018-9-24,43.40
2018-9-25,43.40
2018-9-26,43.40
2018-9-27,43.30
2018-9-28,43.30
2018-9-29,43.30
2018-9-30,43.20
2018-10-1,43.20
2018-10-2,43.20
2018-10-3,43.20
2018-10-4,43.10
2018-10-5,43.10
2018-10-6,43.10
2018-10-7,43.10
2018-10-8,43.00
2018-10-9,43.00
2018-10-10,43.00
2018-10-11,42.90
2018-10-12,42.90
2018-10-13,42.90
2018-10-14,42.80
2018-10-15,42.80
2018-10-16,42.80
2018-10-17,42.70
2018-10-18,42.70
2018-10-19,42.70
2018-10-20,42.70
2018-10-21,42.70
2018-10-22,42.70
2018-10-23,42.70
2018-10-24,42.60
2018-10-25,42.60
2018-10-26,42.70
2018-10-27,42.70
2018-10-28,42.80
2018-10-29,42.90
2018-10-30,43.00
2018-10-31,43.20
2018-11-1,43.30
2018-11-2,43.30
2018-11-3,43.40
2018-11-4,43.40
2018-11-5,43.50
2018-11-6,43.60
2018-11-7,43.60
2018-11-8,43.60
2018-11-9,43.70
2018-11-10,43.80
2018-11-11,44.00
2018-11-12,44.20
2018-11-13,44.50
2018-11-14,44.60
2018-11-15,44.70
2018-11-16,44.80
2018-11-17,45.00
2018-11-18,45.10
2018-11-19,45.10
2018-11-20,45.00
2018-11-21,45.00
2018-11-22,45.00
2018-11-23,45.00
2018-11-24,44.90
2018-11-25,44.90
2018-11-26,44.80
2018-11-27,44.90
2018-11-28,45.40
2018-11-29,45.60
2018-11-30,45.80
2018-12-1,45.90
2018-12-2,46.00
2018-12-3,46.10
2018-12-4,46.20
2018-12-5,46.30
2018-12-6,46.30
2018-12-7,46.30
2018-12-8,46.20
2018-12-9,46.20
2018-12-10,46.20
2018-12-11,46.20
2018-12-12,46.10
2018-12-13,46.10
2018-12-14,46.00
2018-12-15,46.00
2018-12-16,45.90
2018-12-17,45.90
2018-12-18,45.90
2018-12-19,45.80
2018-12-20,45.80
2018-12-21,45.80
2018-12-22,45.70
2018-12-23,45.60
2018-12-24,45.60
2018-12-25,45.60
2018-12-26,45.50
2018-12-27,45.40
2018-12-28,45.40
2018-12-29,45.40
2018-12-30,45.30
2018-12-31,45.30
2019-1-1,45.20
2019-1-2,45.20
2019-1-3,45.10
2019-1-4,45.00
2019-1-5,44.90
2019-1-6,44.80
2019-1-7,44.70
2019-1-8,44.60
2019-1-9,44.50
2019-1-10,44.50
2019-1-11,44.50
2019-1-12,44.50
2019-1-13,44.50
2019-1-14,44.50
2019-1-15,44.50
2019-1-16,44.50
2019-1-17,44.50
2019-1-18,44.60
2019-1-19,44.60
2019-1-20,44.60
2019-1-21,44.70
2019-1-22,44.60
2019-1-23,44.60
2019-1-24,44.60
2019-1-25,44.60
2019-1-26,44.60
2019-1-27,44.70
2019-1-28,44.80
2019-1-29,44.80
2019-1-30,44.80
2019-1-31,
2019-2-1,
2019-2-2,
2019-2-3,
2019-2-4,
2019-2-5,
2019-2-6,
2019-2-7,
2019-2-8,
2019-2-9,
2019-2-10,
2019-2-11,
2019-2-12,
2019-2-13,
2019-2-14,
2019-2-15,
2019-2-16,
2019-2-17,
2019-2-18,
2019-2-19,
2019-2-20,
2019-2-21,
2019-2-22,
2019-2-23,
2019-2-24,
2019-2-25,
2019-2-26,
2019-2-27,
2019-2-28,
2019-3-1,44.90
2019-3-2,44.80
2019-3-3,44.80
2019-3-4,44.80
2019-3-5,44.90
2019-3-6,44.90
2019-3-7,44.90
2019-3-8,44.90
2019-3-9,45.00
2019-3-10,45.00
2019-3-11,45.00
2019-3-12,45.10
2019-3-13,45.10
2019-3-14,45.10
2019-3-15,45.20
2019-3-16,45.50
2019-3-17,45.90
2019-3-18,45.70
2019-3-19,45.80
2019-3-20,45.80
2019-3-21,45.80
2019-3-22,45.80
2019-3-23,45.80
2019-3-24,45.80
2019-3-25,45.80
2019-3-26,45.80
2019-3-27,45.80
2019-3-28,45.80
2019-3-29,45.80
2019-3-30,45.80
2019-3-31,46.00
2019-4-1,46.30
2019-4-2,46.60
2019-4-3,46.70
2019-4-4,46.70
2019-4-5,46.60
2019-4-6,46.60
2019-4-7,46.60
2019-4-8,46.50
2019-4-9,46.50
2019-4-10,46.40
2019-4-11,46.40
2019-4-12,46.40
2019-4-13,46.30
2019-4-14,46.30
2019-4-15,46.20
2019-4-16,46.10
2019-4-17,46.10
2019-4-18,46.00
2019-4-19,46.00
2019-4-20,46.00
2019-4-21,46.00
2019-4-22,46.00
2019-4-23,46.20
2019-4-24,46.20
2019-4-25,46.40
2019-4-26,46.60
2019-4-27,46.60
2019-4-28,46.60
2019-4-29,46.60
2019-4-30,46.60
2019-5-1,46.60
2019-5-2,46.50
2019-5-3,46.50
2019-5-4,46.50
2019-5-5,46.40
2019-5-6,46.40
2019-5-7,46.40
2019-5-8,46.30
2019-5-9,46.30
2019-5-10,46.20
2019-5-11,46.20
2019-5-12,46.20
2019-5-13,46.20
2019-5-14,46.20
2019-5-15,46.10
2019-5-16,46.20
2019-5-17,46.20
2019-5-18,46.20
2019-5-19,46.20
2019-5-20,46.20
2019-5-21,46.20
2019-5-22,46.20
2019-5-23,46.30
2019-5-24,46.20
2019-5-25,
2019-5-26,
2019-5-27,46.20
2019-5-28,46.20
2019-5-29,46.20
2019-5-30,46.20
2019-5-31,46.20
2019-6-1,
2019-6-2,
2019-6-3,
2019-6-4,
2019-6-5,
2019-6-6,
2019-6-7,
2019-6-8,
2019-6-9,
2019-6-10,
2019-6-11,
2019-6-12,
2019-6-13,
2019-6-14,
2019-6-15,
2019-6-16,
2019-6-17,
2019-6-18,
2019-6-19,
2019-6-20,
2019-6-21,
2019-6-22,
2019-6-23,
2019-6-24,
2019-6-25,
2019-6-26,
2019-6-27,
2019-6-28,
2019-6-29,
2019-6-30,
2019-7-1,46.00
2019-7-2,46.00
2019-7-3,46.00
2019-7-4,46.00
2019-7-5,45.90
2019-7-6,
2019-7-7,
2019-7-8,
2019-7-9,
2019-7-10,45.80
2019-7-11,45.80
2019-7-12,45.80
2019-7-13,
2019-7-14,
2019-7-15,45.70
2019-7-16,45.70
2019-7-17,45.60
2019-7-18,45.60
2019-7-19,
2019-7-20,
2019-7-21,
2019-7-22,45.50
2019-7-23,45.50
2019-7-24,45.40
2019-7-25,45.50
2019-7-26,45.40
2019-7-27,45.30
2019-7-28,45.30
2019-7-29,45.30
2019-7-30,45.30
2019-7-31,
2019-8-1,45.20
2019-8-2,45.20
2019-8-3,45.20
2019-8-4,45.10
2019-8-5,45.10
2019-8-6,45.00
2019-8-7,45.00
2019-8-8,44.90
2019-8-9,44.90
2019-8-10,
2019-8-11,
2019-8-12,44.90
2019-8-13,44.80
2019-8-14,44.80
2019-8-15,44.80
2019-8-16,44.70
2019-8-17,
2019-8-18,
2019-8-19,
2019-8-20,44.50
2019-8-21,44.40
2019-8-22,44.40
2019-8-23,44.30
2019-8-24,
2019-8-25,
2019-8-26,44.20
2019-8-27,44.20
2019-8-28,44.20
2019-8-29,44.10
2019-8-30,44.00
2019-8-31,
2019-9-1,
2019-9-2,43.90
2019-9-3,43.90
2019-9-4,43.90
2019-9-5,43.80
2019-9-6,43.80
2019-9-7,
2019-9-8,
2019-9-9,43.70
2019-9-10,43.70
2019-9-11,43.60
2019-9-12,43.60
2019-9-13,43.60
2019-9-14,
2019-9-15,
2019-9-16,43.50
2019-9-17,43.40
2019-9-18,43.40
2019-9-19,43.30
2019-9-20,43.30
2019-9-21,
2019-9-22,
2019-9-23,43.20
2019-9-24,43.20
2019-9-25,43.10
2019-9-26,43.10
2019-9-27,43.10
2019-9-28,
2019-9-29,
2019-9-30,
2019-10-1,43.90
2019-10-2,43.80
2019-10-3,43.80
2019-10-4,43.80
2019-10-5,
2019-10-6,
2019-10-7,43.70
2019-10-8,43.70
2019-10-9,43.70
2019-10-10,43.60
2019-10-11,43.60
2019-10-12,
2019-10-13,
2019-10-14,
2019-10-15,43.50
2019-10-16,43.50
2019-10-17,43.50
2019-10-18,43.50
2019-10-19,
2019-10-20,
2019-10-21,43.40
2019-10-22,43.30
2019-10-23,43.30
2019-10-24,43.30
2019-10-25,43.30
2019-10-26,
2019-10-27,
2019-10-28,43.20
2019-10-29,43.10
2019-10-30,43.10
2019-10-31,43.10
2019-11-1,42.00
2019-11-2,
2019-11-3,
2019-11-4,41.90
2019-11-5,41.90
2019-11-6,41.90
2019-11-7,41.90
2019-11-8,41.80
2019-11-9,
2019-11-10,
2019-11-11,
2019-11-12,41.70
2019-11-13,41.70
2019-11-14,41.70
2019-11-15,41.70
2019-11-16,41.70
2019-11-17,41.60
2019-11-18,41.60
2019-11-19,41.60
2019-11-20,41.60
2019-11-21,41.60
2019-11-22,41.60
2019-11-23,41.60
2019-11-24,41.80
2019-11-25,41.90
2019-11-26,42.00
2019-11-27,42.00
2019-11-28,42.10
2019-11-29,42.10
2019-11-30,
2019-12-1,
2019-12-2,
2019-12-3,
2019-12-4,
2019-12-5,
2019-12-6,
2019-12-7,
2019-12-8,
2019-12-9,
2019-12-10,
2019-12-11,
2019-12-12,
2019-12-13,
2019-12-14,
2019-12-15,
2019-12-16,
2019-12-17,
2019-12-18,
2019-12-19,
2019-12-20,
2019-12-21,
2019-12-22,
2019-12-23,
2019-12-24,
2019-12-25,
2019-12-26,
2019-12-27,
2019-12-28,
2019-12-29,
2019-12-30,
2019-12-31,
